Date,actual,pred,error,abs_error,ape,horizon_day,stage,fold,year_month
2021-07-19,2859598.56,2858085.1140593807,-1513.4459406193346,1513.4459406193346,0.0005292511899360219,19,holdout,2021-06-30,2021-07
2021-07-20,3389960.06,2802164.426666518,-587795.6333334818,587795.6333334818,0.17339308514846685,20,holdout,2021-06-30,2021-07
2021-07-21,3336465.66,3031935.414204249,-304530.245795751,304530.245795751,0.09127330439712993,21,holdout,2021-06-30,2021-07
2021-07-22,4388007.92,3122491.049315934,-1265516.8706840659,1265516.8706840659,0.2884035065014345,22,holdout,2021-06-30,2021-07
2021-07-23,4385215.41,3279661.2867342876,-1105554.1232657125,1105554.1232657125,0.25210942220640253,23,holdout,2021-06-30,2021-07
2021-07-24,2294305.45,3205446.8554494837,911141.4054494835,911141.4054494835,0.3971316920549892,24,holdout,2021-06-30,2021-07
2021-07-25,2549303.61,3012615.8643137794,463312.25431377953,463312.25431377953,0.18174071244255585,25,holdout,2021-06-30,2021-07
2021-07-26,3676952.36,3042188.9872686155,-634763.3727313844,634763.3727313844,0.17263301522116659,26,holdout,2021-06-30,2021-07
2021-07-27,3460197.23,3325470.8770971154,-134726.3529028846,134726.3529028846,0.0389360328176682,27,holdout,2021-06-30,2021-07
2021-07-28,4046860.27,3560596.275031738,-486263.99496826204,486263.99496826204,0.12015833572832058,28,holdout,2021-06-30,2021-07
2021-07-29,5547857.68,3850836.145363957,-1697021.5346360425,1697021.5346360425,0.3058877196424481,29,holdout,2021-06-30,2021-07
2021-07-30,6548042.77,4384626.863136146,-2163415.9068638533,2163415.9068638533,0.33039123030405215,30,holdout,2021-06-30,2021-07
2021-07-31,5256382.47,5084028.697274004,-172353.77272599563,172353.77272599563,0.03278942765479462,31,holdout,2021-06-30,2021-07
2021-08-01,3652376.75,4901703.292995673,1249326.5429956727,1249326.5429956727,0.34205850833862433,32,holdout,2021-06-30,2021-08
2021-08-02,4399616.65,3797208.5337358704,-602408.11626413,602408.11626413,0.13692286491918107,33,holdout,2021-06-30,2021-08
2021-08-03,2422462.49,2750157.4088865435,327694.91888654325,327694.91888654325,0.13527347492036634,34,holdout,2021-06-30,2021-08
2021-08-04,1157658.1,2248524.476635359,1090866.3766353591,1090866.3766353591,0.9423044477772488,35,holdout,2021-06-30,2021-08
2021-08-05,1482037.52,2513308.598928337,1031271.078928337,1031271.078928337,0.6958468088772388,36,holdout,2021-06-30,2021-08
2021-08-06,1591502.8,2470610.407069643,879107.607069643,879107.607069643,0.5523757841140103,37,holdout,2021-06-30,2021-08
2021-08-07,1632328.25,2566954.810647032,934626.5606470322,934626.5606470322,0.572572679941692,38,holdout,2021-06-30,2021-08
2021-08-08,1411882.22,2721922.7084215507,1310040.4884215507,1310040.4884215507,0.9278681109969291,39,holdout,2021-06-30,2021-08
2021-08-09,1376421.76,3173877.1581488806,1797455.3981488806,1797455.3981488806,1.3058899898159708,40,holdout,2021-06-30,2021-08
2021-08-10,1581357.61,3177076.3050423316,1595718.6950423315,1595718.6950423315,1.009081491088111,41,holdout,2021-06-30,2021-08
2021-08-11,1740229.21,2905442.078684927,1165212.868684927,1165212.868684927,0.6695743652555556,42,holdout,2021-06-30,2021-08
2021-08-12,2480973.68,3257758.4162097964,776784.7362097963,776784.7362097963,0.31309672588295906,43,holdout,2021-06-30,2021-08
2021-08-13,2199306.57,3089278.714713985,889972.1447139853,889972.1447139853,0.40466034015166213,44,holdout,2021-06-30,2021-08
2021-08-14,1494099.71,3057701.9496229347,1563602.2396229347,1563602.2396229347,1.046517999540295,45,holdout,2021-06-30,2021-08
2021-08-15,1862118.62,3238625.2329275836,1376506.6129275835,1376506.6129275835,0.7392153207337476,46,holdout,2021-06-30,2021-08
2021-08-16,2220064.67,3409524.3609527014,1189459.6909527015,1189459.6909527015,0.5357770460590688,47,holdout,2021-06-30,2021-08
2021-08-17,2263302.37,3359957.4873390947,1096655.1173390946,1096655.1173390946,0.48453760835283116,48,holdout,2021-06-30,2021-08
2021-08-18,1875383.97,3230805.686908294,1355421.716908294,1355421.716908294,0.7227435760306163,49,holdout,2021-06-30,2021-08
2021-08-19,2535597.13,3258025.902118099,722428.772118099,722428.772118099,0.2849146512948211,50,holdout,2021-06-30,2021-08
2021-08-20,2553183.49,3040905.6753123566,487722.18531235633,487722.18531235633,0.19102512107829597,51,holdout,2021-06-30,2021-08
2021-08-21,1453356.23,3164351.600360479,1710995.3703604792,1710995.3703604792,1.1772718450179824,52,holdout,2021-06-30,2021-08
2021-08-22,1640268.07,3189236.704108141,1548968.6341081408,1548968.6341081408,0.944338710506107,53,holdout,2021-06-30,2021-08
2021-08-23,1883869.71,3253623.8234064365,1369754.1134064365,1369754.1134064365,0.7270959908402777,54,holdout,2021-06-30,2021-08
2021-08-24,1836322.27,3226751.956167019,1390429.686167019,1390429.686167019,0.7571817370417334,55,holdout,2021-06-30,2021-08
2021-08-25,1939866.54,3204412.143739281,1264545.6037392812,1264545.6037392812,0.6518724755875634,56,holdout,2021-06-30,2021-08
2021-08-26,1886569.08,3263490.1569041708,1376921.0769041707,1376921.0769041707,0.7298545764908702,57,holdout,2021-06-30,2021-08
2021-08-27,1662732.77,3976787.960514645,2314055.190514645,2314055.190514645,1.3917180392821902,58,holdout,2021-06-30,2021-08
2021-08-28,1664938.51,4673325.996320704,3008387.486320704,3008387.486320704,1.8069060618465147,59,holdout,2021-06-30,2021-08
2021-08-29,4443078.33,5599399.600046881,1156321.2700468805,1156321.2700468805,0.2602522810006099,60,holdout,2021-06-30,2021-08
2021-08-30,3996164.3,5836383.985288167,1840219.6852881676,1840219.6852881676,0.4604965029311151,61,holdout,2021-06-30,2021-08
2021-08-31,3940957.44,6181794.149542872,2240836.709542872,2240836.709542872,0.5686021084112169,62,holdout,2021-06-30,2021-08
2021-09-01,3579634.39,5513188.340972273,1933553.9509722725,1933553.9509722725,0.5401540325944495,63,holdout,2021-06-30,2021-09
2021-09-02,3917618.96,3209987.6584097785,-707631.3015902215,707631.3015902215,0.18062790404460916,64,holdout,2021-06-30,2021-09
2021-09-03,1070973.42,1838868.4151585514,767894.9951585515,767894.9951585515,0.7170065856149367,65,holdout,2021-06-30,2021-09
2021-09-04,1839742.83,1597893.0956124384,-241849.73438756168,241849.73438756168,0.13145844649796062,66,holdout,2021-06-30,2021-09
2021-09-05,1682890.37,2061657.556594457,378767.1865944569,378767.1865944569,0.2250694361002594,67,holdout,2021-06-30,2021-09
2021-09-06,2097434.58,2485455.143727151,388020.56372715114,388020.56372715114,0.18499769548338005,68,holdout,2021-06-30,2021-09
2021-09-07,2244132.38,2529869.1090023406,285736.7290023407,285736.7290023407,0.12732614686587282,69,holdout,2021-06-30,2021-09
2021-09-08,3716975.63,2633526.634104665,-1083448.995895335,1083448.995895335,0.29148670955782807,70,holdout,2021-06-30,2021-09
2021-09-09,2187074.96,2585516.290172326,398441.33017232595,398441.33017232595,0.18218000638273776,71,holdout,2021-06-30,2021-09
2021-09-10,1980857.12,2450642.9453483997,469785.8253483996,469785.8253483996,0.2371629031721377,72,holdout,2021-06-30,2021-09
2021-09-11,1547495.48,2246416.0277671944,698920.5477671945,698920.5477671945,0.4516462612008369,73,holdout,2021-06-30,2021-09
2021-09-12,2102573.99,2731267.2772236494,628693.2872236492,628693.2872236492,0.29901125487795516,74,holdout,2021-06-30,2021-09
2021-09-13,2488502.06,2811642.8450076464,323140.7850076463,323140.7850076463,0.12985353325672808,75,holdout,2021-06-30,2021-09
2021-09-14,2715006.68,2779420.693877172,64414.01387717202,64414.01387717202,0.02372517694032783,76,holdout,2021-06-30,2021-09
2021-09-15,3275643.47,2816744.2078041737,-458899.2621958265,458899.2621958265,0.14009438646136493,77,holdout,2021-06-30,2021-09
2021-09-16,1853200.26,2576179.0861065486,722978.8261065485,722978.8261065485,0.3901245006875558,78,holdout,2021-06-30,2021-09
2021-09-17,2031900.2,2274079.874010572,242179.67401057226,242179.67401057226,0.11918876429589025,79,holdout,2021-06-30,2021-09
2021-09-18,1910747.73,2234899.8192030787,324152.08920307877,324152.08920307877,0.16964672212541568,80,holdout,2021-06-30,2021-09
2021-09-19,1952437.84,2482602.8041103603,530164.9641103602,530164.9641103602,0.27153999643356647,81,holdout,2021-06-30,2021-09
2021-09-20,2307149.39,2728408.1725671645,421258.7825671644,421258.7825671644,0.18258842899079214,82,holdout,2021-06-30,2021-09
2021-09-21,3210995.34,2633665.163500869,-577330.1764991307,577330.1764991307,0.17979788675094455,83,holdout,2021-06-30,2021-09
2021-09-22,2518917.94,2787210.5118046417,268292.57180464175,268292.57180464175,0.10651104092920223,84,holdout,2021-06-30,2021-09
2021-09-23,2220736.52,2513208.8460331014,292472.3260331014,292472.3260331014,0.13170059725640096,85,holdout,2021-06-30,2021-09
2021-09-24,2008968.22,2374978.190872763,366009.97087276285,366009.97087276285,0.18218803425012012,86,holdout,2021-06-30,2021-09
2021-09-25,2281967.32,2372426.1937502674,90458.87375026755,90458.87375026755,0.03964074023210269,87,holdout,2021-06-30,2021-09
2021-09-26,1602075.57,2671416.243171271,1069340.6731712709,1069340.6731712709,0.6674720551236362,88,holdout,2021-06-30,2021-09
2021-09-27,3058684.14,3498625.1890129647,439941.0490129646,439941.0490129646,0.14383343584243535,89,holdout,2021-06-30,2021-09
2021-09-28,4749132.81,4314065.727405275,-435067.0825947244,435067.0825947244,0.09160979488268395,90,holdout,2021-06-30,2021-09
2021-09-29,3184253.74,3922940.9424210186,738687.2024210184,738687.2024210184,0.23198126240436429,91,holdout,2021-06-30,2021-09
2021-09-30,3504126.92,3417122.165729248,-87004.75427075196,87004.75427075196,0.024829224584922274,92,holdout,2021-06-30,2021-09
2021-10-01,2465559.4,2194996.407564751,-270562.99243524903,270562.99243524903,0.10973695966734731,93,holdout,2021-06-30,2021-10
2021-10-02,2584886.96,1122593.5836595136,-1462293.3763404863,1462293.3763404863,0.5657088294261372,94,holdout,2021-06-30,2021-10
2021-10-03,920334.15,1451564.9291088956,531230.7791088956,531230.7791088956,0.577215111607991,95,holdout,2021-06-30,2021-10
2021-10-04,1043382.83,1579454.6578273727,536071.8278273727,536071.8278273727,0.5137824894313938,96,holdout,2021-06-30,2021-10
2021-10-05,1440909.2,1718668.2778271178,277759.0778271179,277759.0778271179,0.19276653784091174,97,holdout,2021-06-30,2021-10
2021-10-06,1793088.31,1832518.7675847865,39430.45758478646,39430.45758478646,0.021990248536496487,98,holdout,2021-06-30,2021-10
2021-10-07,1826196.69,1778894.5831393944,-47302.106860605534,47302.106860605534,0.025901978204004705,99,holdout,2021-06-30,2021-10
2021-10-08,1613264.94,1750342.9141925767,137077.97419257672,137077.97419257672,0.0849692885488336,100,holdout,2021-06-30,2021-10
2021-10-09,1794510.68,1676012.8513443682,-118497.82865563175,118497.82865563175,0.06603350427294852,101,holdout,2021-06-30,2021-10
2021-10-10,1883117.98,2059872.4863744397,176754.5063744397,176754.5063744397,0.09386268319441127,102,holdout,2021-06-30,2021-10
2021-10-11,2300450.29,2086143.3635686932,-214306.92643130687,214306.92643130687,0.09315868608980325,103,holdout,2021-06-30,2021-10
2021-10-12,1567144.44,2262156.669616118,695012.2296161181,695012.2296161181,0.44348958007732725,104,holdout,2021-06-30,2021-10
2021-10-13,1918678.27,2521151.340581701,602473.0705817011,602473.0705817011,0.314004218425688,105,holdout,2021-06-30,2021-10
2021-10-14,2148334.67,2235032.238000718,86697.56800071802,86697.56800071802,0.04035570863859774,106,holdout,2021-06-30,2021-10
2021-10-15,1900056.41,2047741.6774006456,147685.26740064565,147685.26740064565,0.07772678043840059,107,holdout,2021-06-30,2021-10
2021-10-16,2106301.79,1983636.9946067247,-122664.79539327533,122664.79539327533,0.05823704655033091,108,holdout,2021-06-30,2021-10
2021-10-17,2495144.25,2220419.53392027,-274724.7160797301,274724.7160797301,0.11010374092789628,109,holdout,2021-06-30,2021-10
2021-10-18,2029589.44,2306249.8416961743,276660.4016961744,276660.4016961744,0.13631348106352703,110,holdout,2021-06-30,2021-10
2021-10-19,1794195.22,2160659.95581281,366464.73581281,366464.73581281,0.20425020183300344,111,holdout,2021-06-30,2021-10
2021-10-20,2748359.42,2356582.411744236,-391777.0082557639,391777.0082557639,0.1425494079867341,112,holdout,2021-06-30,2021-10
2021-10-21,1715238.6,2125345.0868555023,410106.48685550224,410106.48685550224,0.23909588255272604,113,holdout,2021-06-30,2021-10
2021-10-22,2513749.87,2063075.4998344695,-450674.3701655306,450674.3701655306,0.1792836970551611,114,holdout,2021-06-30,2021-10
2021-10-23,1853822.02,1938296.4883458014,84474.46834580135,84474.46834580135,0.04556773381395122,115,holdout,2021-06-30,2021-10
2021-10-24,2201542.06,2283728.407584356,82186.34758435609,82186.34758435609,0.037331263879807994,116,holdout,2021-06-30,2021-10
2021-10-25,2021989.32,2276127.523911746,254138.20391174615,254138.20391174615,0.12568721377407974,117,holdout,2021-06-30,2021-10
2021-10-26,2162674.08,2159948.2871305826,-2725.7928694174625,2725.7928694174625,0.0012603807918285415,118,holdout,2021-06-30,2021-10
2021-10-27,2151921.73,2859609.075056146,707687.3450561459,707687.3450561459,0.3288629577880353,119,holdout,2021-06-30,2021-10
2021-10-28,2489853.45,2945829.2817529854,455975.83175298525,455975.83175298525,0.18313360240257723,120,holdout,2021-06-30,2021-10
2021-10-29,3746325.95,2951821.528173545,-794504.4218264553,794504.4218264553,0.21207562620824683,121,holdout,2021-06-30,2021-10
2021-10-30,3434826.63,2718387.442326843,-716439.1876731571,716439.1876731571,0.20858088772683037,122,holdout,2021-06-30,2021-10
2021-10-31,3026687.11,3115966.789696607,89279.67969660694,89279.67969660694,0.029497492291698083,123,holdout,2021-06-30,2021-10
2021-11-01,2926691.09,2318025.084809057,-608666.0051909429,608666.0051909429,0.20797070359446201,124,holdout,2021-06-30,2021-11
2021-11-02,3072730.67,1544797.3840710225,-1527933.2859289774,1527933.2859289774,0.4972558450523024,125,holdout,2021-06-30,2021-11
2021-11-03,1262904.96,1645046.9205844412,382141.9605844412,382141.9605844412,0.3025896426793994,126,holdout,2021-06-30,2021-11
2021-11-04,1344901.28,1669955.0233000275,325053.74330002745,325053.74330002745,0.24169338533161888,127,holdout,2021-06-30,2021-11
2021-11-05,1257605.18,1619218.4765544552,361613.2965544553,361613.2965544553,0.28754119520599886,128,holdout,2021-06-30,2021-11
2021-11-06,2093872.9,1553232.6010092273,-540640.2989907726,540640.2989907726,0.2582011061849898,129,holdout,2021-06-30,2021-11
2021-11-07,942802.49,1637492.1635493296,694689.6735493296,694689.6735493296,0.7368347887470361,130,holdout,2021-06-30,2021-11
2021-11-08,2064680.43,1726292.8033412404,-338387.62665875955,338387.62665875955,0.16389346348323725,131,holdout,2021-06-30,2021-11
2021-11-09,2462296.67,1740908.1761406711,-721388.4938593288,721388.4938593288,0.2929738331893731,132,holdout,2021-06-30,2021-11
2021-11-10,1774844.23,1827754.6228247674,52910.39282476739,52910.39282476739,0.029811288185424244,133,holdout,2021-06-30,2021-11
2021-11-11,1412638.65,1727940.1034964886,315301.45349648874,315301.45349648874,0.22320035877291675,134,holdout,2021-06-30,2021-11
2021-11-12,1777590.33,1756379.077119158,-21211.25288084196,21211.25288084196,0.011932587910084974,135,holdout,2021-06-30,2021-11
2021-11-13,1291079.97,1740995.1460794606,449915.17607946065,449915.17607946065,0.3484797119728073,136,holdout,2021-06-30,2021-11
2021-11-14,1228705.01,1886772.7494482521,658067.7394482521,658067.7394482521,0.5355782991787851,137,holdout,2021-06-30,2021-11
2021-11-15,1206377.91,1838152.529556871,631774.619556871,631774.619556871,0.5236954476038699,138,holdout,2021-06-30,2021-11
2021-11-16,2106714.51,1563299.4131064052,-543415.0968935946,543415.0968935946,0.2579443461912619,139,holdout,2021-06-30,2021-11
2021-11-17,1531889.09,1578807.8305579175,46918.740557917394,46918.740557917394,0.030628027096868606,140,holdout,2021-06-30,2021-11
2021-11-18,1661241.07,1432834.9874026026,-228406.0825973975,228406.0825973975,0.1374912327428779,141,holdout,2021-06-30,2021-11
2021-11-19,1253389.32,1397729.80620546,144340.48620546004,144340.48620546004,0.1151601373190734,142,holdout,2021-06-30,2021-11
2021-11-20,1071404.44,1372939.9671828616,301535.5271828617,301535.5271828617,0.28143949747199265,143,holdout,2021-06-30,2021-11
2021-11-21,1222908.7,1453158.8647644136,230250.1647644136,230250.1647644136,0.18828074799403555,144,holdout,2021-06-30,2021-11
2021-11-22,1558297.56,1459855.6467608917,-98441.9132391084,98441.9132391084,0.06317273142563888,145,holdout,2021-06-30,2021-11
2021-11-23,1613168.79,1321503.6611319317,-291665.12886806834,291665.12886806834,0.18080261078449722,146,holdout,2021-06-30,2021-11
2021-11-24,1665269.85,1375480.2417530944,-289789.60824690573,289789.60824690573,0.17401960904228567,147,holdout,2021-06-30,2021-11
2021-11-25,1278003.36,1216668.6875683013,-61334.67243169877,61334.67243169877,0.047992575255591474,148,holdout,2021-06-30,2021-11
2021-11-26,970756.2,1255982.7535745583,285226.55357455835,285226.55357455835,0.29381893576838175,149,holdout,2021-06-30,2021-11
2021-11-27,1407280.07,1591478.184339851,184198.11433985084,184198.11433985084,0.13088944998691757,150,holdout,2021-06-30,2021-11
2021-11-28,2359645.42,2103792.725601874,-255852.6943981261,255852.6943981261,0.10842844955837734,151,holdout,2021-06-30,2021-11
2021-11-29,1830856.99,1877807.9806715513,46950.99067155132,46950.99067155132,0.025644269829917913,152,holdout,2021-06-30,2021-11
2021-11-30,2987950.32,1478121.886356528,-1509828.433643472,1509828.433643472,0.5053057353522102,153,holdout,2021-06-30,2021-11
2021-12-01,1881588.13,1050817.7157256608,-830770.4142743391,830770.4142743391,0.44152617729063753,154,holdout,2021-06-30,2021-12
2021-12-02,1911470.99,636700.7350994516,-1274770.2549005484,1274770.2549005484,0.6669053632357499,155,holdout,2021-06-30,2021-12
2021-12-03,586748.17,606524.8765880892,19776.706588089117,19776.706588089117,0.03370561273005609,156,holdout,2021-06-30,2021-12
2021-12-04,819389.63,620572.2819446054,-198817.3480553946,198817.3480553946,0.24264079111593662,157,holdout,2021-06-30,2021-12
2021-12-05,1101768.07,795734.2214639146,-306033.84853608545,306033.84853608545,0.27776612598338,158,holdout,2021-06-30,2021-12
2021-12-06,1167887.5,871493.1109175072,-296394.3890824928,296394.3890824928,0.2537867637786112,159,holdout,2021-06-30,2021-12
2021-12-07,708706.53,879453.8552601598,170747.3252601598,170747.3252601598,0.24092811062452013,160,holdout,2021-06-30,2021-12
2021-12-08,919265.14,887096.3127756477,-32168.82722435228,32168.82722435228,0.03499406844074635,161,holdout,2021-06-30,2021-12
2021-12-09,999032.78,898928.353859896,-100104.42614010407,100104.42614010407,0.10020134288296734,162,holdout,2021-06-30,2021-12
2021-12-10,1214991.34,883876.0035803928,-331115.3364196073,331115.3364196073,0.27252485307393814,163,holdout,2021-06-30,2021-12
2021-12-11,948995.31,892556.3783862724,-56438.931613727706,56438.931613727706,0.05947229772265966,164,holdout,2021-06-30,2021-12
2021-12-12,1285064.15,1211688.2240200364,-73375.9259799635,73375.9259799635,0.05709903741378476,165,holdout,2021-06-30,2021-12
2021-12-13,1112918.62,1236476.9280959489,123558.30809594877,123558.30809594877,0.11102187156860469,166,holdout,2021-06-30,2021-12
2021-12-14,1821860.68,1228786.9504559664,-593073.7295440335,593073.7295440335,0.32553187851007004,167,holdout,2021-06-30,2021-12
2021-12-15,1773908.51,1221904.613323118,-552003.8966768819,552003.8966768819,0.31117946250614803,168,holdout,2021-06-30,2021-12
2021-12-16,1771984.63,1208326.6579790136,-563657.9720209863,563657.9720209863,0.3180941654222962,169,holdout,2021-06-30,2021-12
2021-12-17,1463605.82,1217495.4184467061,-246110.40155329392,246110.40155329392,0.16815347287515836,170,holdout,2021-06-30,2021-12
2021-12-18,1214550.47,1193973.3577843634,-20577.11221563653,20577.11221563653,0.016942163149166235,171,holdout,2021-06-30,2021-12
2021-12-19,1546435.59,1597100.9936121218,50665.40361212171,50665.40361212171,0.03276269890563092,172,holdout,2021-06-30,2021-12
2021-12-20,1676753.39,1712933.3075329356,36179.91753293574,36179.91753293574,0.021577363581734427,173,holdout,2021-06-30,2021-12
2021-12-21,2017237.85,1617880.7601514852,-399357.0898485149,399357.0898485149,0.1979722370609469,174,holdout,2021-06-30,2021-12
2021-12-22,2327738.57,1660306.6359283607,-667431.9340716391,667431.9340716391,0.28672976539270006,175,holdout,2021-06-30,2021-12
2021-12-23,2415914.18,1551495.1904092352,-864418.989590765,864418.989590765,0.3578020265565745,176,holdout,2021-06-30,2021-12
2021-12-24,1448810.25,1439866.6196578757,-8943.630342124263,8943.630342124263,0.006173086049138777,177,holdout,2021-06-30,2021-12
2021-12-25,1120986.7,1435543.600892432,314556.9008924321,314556.9008924321,0.2806071658945036,178,holdout,2021-06-30,2021-12
2021-12-26,1317218.46,1576498.775844375,259280.31584437494,259280.31584437494,0.19683926677156874,179,holdout,2021-06-30,2021-12
2021-12-27,1025037.51,2050085.4249156264,1025047.9149156264,1025047.9149156264,1.000010150765728,180,holdout,2021-06-30,2021-12
2021-12-28,1855064.19,2980921.065551501,1125856.8755515008,1125856.8755515008,0.6069099288426784,181,holdout,2021-06-30,2021-12
2021-12-29,4065184.9,2809124.500010705,-1256060.3999892948,1256060.3999892948,0.30897989412223165,182,holdout,2021-06-30,2021-12
2021-12-30,3842586.5,2732995.908380757,-1109590.591619243,1109590.591619243,0.28876138289124864,183,holdout,2021-06-30,2021-12
2021-12-31,3041203.79,2355506.180257919,-685697.6097420813,685697.6097420813,0.22546914218533223,184,holdout,2021-06-30,2021-12
2022-01-01,2932155.47,1267551.4982230891,-1664603.971776911,1664603.971776911,0.5677065860961701,185,holdout,2021-06-30,2022-01
2022-01-02,2361965.0,655278.580259361,-1706686.4197406392,1706686.4197406392,0.7225705798945535,186,holdout,2021-06-30,2022-01
2022-01-03,545563.72,745495.7795852676,199932.05958526768,199932.05958526768,0.3664687592959218,187,holdout,2021-06-30,2022-01
2022-01-04,1242319.38,678995.7396352545,-563323.6403647454,563323.6403647454,0.4534451039190465,188,holdout,2021-06-30,2022-01
2022-01-05,809977.6,897367.5525899767,87389.95258997672,87389.95258997672,0.10789181403285315,189,holdout,2021-06-30,2022-01
2022-01-06,993048.62,884620.3606821644,-108428.25931783556,108428.25931783556,0.1091872614634272,190,holdout,2021-06-30,2022-01
2022-01-07,1294963.64,977607.9744411267,-317355.6655588732,317355.6655588732,0.2450691708678965,191,holdout,2021-06-30,2022-01
2022-01-08,1641747.05,1013974.7390655426,-627772.3109344575,627772.3109344575,0.38238065415403516,192,holdout,2021-06-30,2022-01
2022-01-09,1706485.37,1232879.2283616099,-473606.14163839025,473606.14163839025,0.27753308054342724,193,holdout,2021-06-30,2022-01
2022-01-10,2569113.21,1289413.834439089,-1279699.375560911,1279699.375560911,0.49810937508702113,194,holdout,2021-06-30,2022-01
2022-01-11,1640806.35,1102429.0305150405,-538377.3194849596,538377.3194849596,0.3281175255598929,195,holdout,2021-06-30,2022-01
2022-01-12,1775526.5,1432561.9336957813,-342964.5663042187,342964.5663042187,0.19316217826330315,196,holdout,2021-06-30,2022-01
2022-01-13,1173172.99,1284183.4451833435,111010.4551833435,111010.4551833435,0.09462411437152461,197,holdout,2021-06-30,2022-01
2022-01-14,1548726.82,1320569.842663048,-228156.977336952,228156.977336952,0.14731905872008597,198,holdout,2021-06-30,2022-01
2022-01-15,1461990.71,1357165.16541183,-104825.54458817001,104825.54458817001,0.07170055450500777,199,holdout,2021-06-30,2022-01
2022-01-16,2064339.13,1591498.037754154,-472841.0922458458,472841.0922458458,0.229052041582841,200,holdout,2021-06-30,2022-01
2022-01-17,1621773.2,1620440.001140431,-1333.1988595689181,1333.1988595689181,0.0008220624558162128,201,holdout,2021-06-30,2022-01
2022-01-18,1861205.18,1533842.9850273132,-327362.1949726867,327362.1949726867,0.17588721463406132,202,holdout,2021-06-30,2022-01
2022-01-19,2020862.53,1681838.0156189823,-339024.51438101777,339024.51438101777,0.16776228434549567,203,holdout,2021-06-30,2022-01
2022-01-20,1249233.56,1439578.8700297743,190345.3100297742,190345.3100297742,0.15236967379404553,204,holdout,2021-06-30,2022-01
2022-01-21,1580948.85,1564746.139544389,-16202.710455611115,16202.710455611115,0.010248725286470283,205,holdout,2021-06-30,2022-01
2022-01-22,1758593.8,1589122.8313094375,-169470.96869056253,169470.96869056253,0.09636731841688656,206,holdout,2021-06-30,2022-01
2022-01-23,1785338.17,1707137.0255099693,-78201.1444900306,78201.1444900306,0.043801866673824935,207,holdout,2021-06-30,2022-01
2022-01-24,1915906.28,1755161.7405766833,-160744.53942331672,160744.53942331672,0.08390000132121114,208,holdout,2021-06-30,2022-01
2022-01-25,2471179.3,1738485.5454853128,-732693.754514687,732693.754514687,0.29649558593934766,209,holdout,2021-06-30,2022-01
2022-01-26,2278973.82,1909200.2266805826,-369773.5933194172,369773.5933194172,0.16225442788079822,210,holdout,2021-06-30,2022-01
2022-01-27,1604489.99,1907722.2119428571,303232.22194285714,303232.22194285714,0.18898978730484767,211,holdout,2021-06-30,2022-01
2022-01-28,2792317.48,2386923.7679358236,-405393.71206417633,405393.71206417633,0.14518181222866403,212,holdout,2021-06-30,2022-01
2022-01-29,3897632.5,2273312.360254178,-1624320.1397458222,1624320.1397458222,0.41674532931101693,213,holdout,2021-06-30,2022-01
2022-01-30,3903300.55,2460166.5604087617,-1443133.989591238,1443133.989591238,0.36972146292737773,214,holdout,2021-06-30,2022-01
2022-01-31,3159829.55,1969522.8978654174,-1190306.6521345824,1190306.6521345824,0.3766996394266211,215,holdout,2021-06-30,2022-01
2022-02-01,3672475.88,1483301.2523377698,-2189174.6276622303,2189174.6276622303,0.5961032009997109,216,holdout,2021-06-30,2022-02
2022-02-02,3072419.17,1174513.6999338637,-1897905.4700661362,1897905.4700661362,0.6177234827193635,217,holdout,2021-06-30,2022-02
2022-02-03,1056919.3,1192784.4628282345,135865.1628282345,135865.1628282345,0.12854828446053967,218,holdout,2021-06-30,2022-02
2022-02-04,1135262.35,1156779.5251510325,21517.175151032396,21517.175151032396,0.018953482559368233,219,holdout,2021-06-30,2022-02
2022-02-05,1325806.77,1223618.387296546,-102188.382703454,102188.382703454,0.07707637720348494,220,holdout,2021-06-30,2022-02
2022-02-06,1360544.32,1490651.1758975678,130106.8558975677,130106.8558975677,0.09562853189344665,221,holdout,2021-06-30,2022-02
2022-02-07,1777072.87,1692698.3904859,-84374.47951410012,84374.47951410012,0.047479470841339286,222,holdout,2021-06-30,2022-02
2022-02-08,2324022.32,1653794.034689939,-670228.2853100607,670228.2853100607,0.28839150103776146,223,holdout,2021-06-30,2022-02
2022-02-09,2087968.13,1732882.9617156482,-355085.1682843517,355085.1682843517,0.17006254223063821,224,holdout,2021-06-30,2022-02
2022-02-10,1681958.09,1696453.9336335177,14495.843633517623,14495.843633517623,0.008618433312757289,225,holdout,2021-06-30,2022-02
2022-02-11,1868277.55,1734392.4416535592,-133885.10834644083,133885.10834644083,0.07166232252078436,226,holdout,2021-06-30,2022-02
2022-02-12,2483675.48,1779783.0431698519,-703892.4368301481,703892.4368301481,0.28340757176140746,227,holdout,2021-06-30,2022-02
2022-02-13,2471088.82,2114590.9491679114,-356497.8708320884,356497.8708320884,0.14426752609891555,228,holdout,2021-06-30,2022-02
2022-02-14,2477651.08,2433370.8122866796,-44280.26771332044,44280.26771332044,0.017871873917501103,229,holdout,2021-06-30,2022-02
2022-02-15,2911470.49,2258904.7546897572,-652565.735310243,652565.735310243,0.22413613242916397,230,holdout,2021-06-30,2022-02
2022-02-16,3189077.73,2034423.458838294,-1154654.271161706,1154654.271161706,0.36206526429247804,231,holdout,2021-06-30,2022-02
2022-02-17,2365001.98,2241340.3622833667,-123661.61771663325,123661.61771663325,0.05228816667486817,232,holdout,2021-06-30,2022-02
